6.340000000000000080e-01,-7.560000000000000053e-01,3.380000000000000226e-01,-2.919999999999999818e-01,-7.149999999999999689e-01,6.670000000000000373e-01,-3.900000000000000133e-01,2.680000000000000160e-01,1.489999999999999936e-01,-8.820000000000000062e-01
6.540000000000000258e-01,-6.949999999999999512e-01,3.459999999999999742e-01,8.689999999999999947e-01,1.809999999999999942e-01,-5.020000000000000018e-01,2.949999999999999845e-01,-6.979999999999999538e-01,-3.400000000000000244e-01,8.399999999999999689e-01
-1.239999999999999991e-01,-2.280000000000000082e-01,4.349999999999999978e-01,-6.820000000000000506e-01,4.480000000000000093e-01,3.000000000000000062e-03,5.410000000000000364e-01,-3.689999999999999947e-01,5.420000000000000373e-01,-6.520000000000000240e-01
8.129999999999999449e-01,3.669999999999999929e-01,-9.449999999999999512e-01,1.600000000000000033e-02,-9.659999999999999698e-01,-5.300000000000000266e-01,-1.499999999999999944e-02,-7.770000000000000240e-01,-6.580000000000000293e-01,-2.230000000000000038e-01
6.440000000000000169e-01,7.970000000000000417e-01,7.239999999999999769e-01,-8.499999999999999778e-01,3.069999999999999951e-01,2.139999999999999958e-01,8.980000000000000204e-01,9.959999999999999964e-01,-6.450000000000000178e-01,7.830000000000000293e-01
-8.500000000000000611e-02,-3.230000000000000093e-01,6.580000000000000293e-01,1.400000000000000029e-02,9.849999999999999867e-01,-2.869999999999999774e-01,2.109999999999999931e-01,3.860000000000000098e-01,-7.610000000000000098e-01,8.050000000000000488e-01
-2.349999999999999867e-01,7.620000000000000107e-01,-8.529999999999999805e-01,9.809999999999999831e-01,-9.429999999999999494e-01,2.630000000000000115e-01,-9.739999999999999769e-01,3.579999999999999849e-01,-9.449999999999999512e-01,-1.690000000000000113e-01
6.949999999999999512e-01,7.640000000000000124e-01,6.209999999999999964e-01,1.739999999999999880e-01,7.980000000000000426e-01,8.369999999999999662e-01,8.930000000000000160e-01,-3.899999999999999994e-02,-5.000000000000000104e-03,-2.570000000000000062e-01
7.079999999999999627e-01,7.600000000000000089e-01,-4.159999999999999809e-01,4.889999999999999902e-01,-6.089999999999999858e-01,4.410000000000000031e-01,-6.049999999999999822e-01,-3.069999999999999951e-01,8.840000000000000080e-01,5.729999999999999538e-01
-9.619999999999999662e-01,-9.539999999999999591e-01,-2.389999999999999902e-01,3.539999999999999813e-01,-6.660000000000000364e-01,-3.509999999999999787e-01,2.089999999999999913e-01,8.120000000000000551e-01,-1.239999999999999991e-01,-3.119999999999999996e-01
6.229999999999999982e-01,-9.389999999999999458e-01,3.860000000000000098e-01,-1.900000000000000022e-01,-7.299999999999999822e-01,-8.589999999999999858e-01,1.749999999999999889e-01,9.479999999999999538e-01,-1.400000000000000133e-01,-1.950000000000000067e-01
-8.030000000000000471e-01,9.160000000000000364e-01,-7.670000000000000151e-01,-9.260000000000000453e-01,5.859999999999999654e-01,6.199999999999999956e-01,8.559999999999999831e-01,-7.640000000000000124e-01,-6.400000000000000133e-01,-2.959999999999999853e-01
-6.620000000000000329e-01,6.860000000000000542e-01,3.320000000000000173e-01,-4.289999999999999925e-01,4.849999999999999867e-01,-1.819999999999999951e-01,-4.129999999999999782e-01,1.160000000000000059e-01,4.099999999999999756e-01,-8.110000000000000542e-01
4.670000000000000262e-01,2.280000000000000082e-01,3.990000000000000213e-01,-8.219999999999999529e-01,-6.510000000000000231e-01,-4.709999999999999742e-01,5.560000000000000497e-01,-6.400000000000000133e-01,-4.299999999999999656e-02,1.270000000000000018e-01
4.279999999999999916e-01,-2.109999999999999931e-01,-3.280000000000000138e-01,8.810000000000000053e-01,-8.030000000000000471e-01,5.789999999999999591e-01,-4.030000000000000249e-01,6.099999999999999867e-01,7.069999999999999618e-01,-4.590000000000000191e-01
-5.120000000000000107e-01,5.450000000000000400e-01,-8.860000000000000098e-01,-4.000000000000000083e-02,2.969999999999999862e-01,4.670000000000000262e-01,1.700000000000000122e-02,7.419999999999999929e-01,3.820000000000000062e-01,7.770000000000000240e-01
-4.709999999999999742e-01,1.769999999999999907e-01,9.989999999999999991e-01,2.109999999999999931e-01,7.389999999999999902e-01,-2.510000000000000009e-01,3.920000000000000151e-01,5.240000000000000213e-01,-9.389999999999999458e-01,-3.980000000000000204e-01
6.000000000000000125e-03,7.029999999999999583e-01,-5.889999999999999680e-01,-7.349999999999999867e-01,5.580000000000000515e-01,7.500000000000000000e-01,2.439999999999999947e-01,7.479999999999999982e-01,-4.580000000000000182e-01,-6.570000000000000284e-01
-6.300000000000000044e-02,9.320000000000000506e-01,8.239999999999999547e-01,1.829999999999999960e-01,-1.219999999999999973e-01,-7.499999999999999722e-02,-8.599999999999999867e-01,-1.700000000000000122e-02,2.959999999999999853e-01,1.459999999999999909e-01
-6.580000000000000293e-01,7.520000000000000018e-01,6.330000000000000071e-01,7.279999999999999805e-01,-7.540000000000000036e-01,-5.399999999999999939e-02,6.800000000000000488e-02,9.299999999999999933e-02,9.090000000000000302e-01,-9.320000000000000506e-01
