3.649999999999999911e-01,-1.001878412871126445e+00,1.630000000000000060e-01,7.750000000000000222e-01,-1.640000000000000069e-01,-8.999999999999999320e-03,6.690000000000000391e-01,-1.559999999999999998e-01,6.099999999999999867e-02,3.459999999999999742e-01
-2.250000000000000056e-01,-1.001196112511412384e+00,-6.750000000000000444e-01,-5.300000000000000266e-01,-3.150000000000000022e-01,-3.039999999999999925e-01,7.790000000000000258e-01,6.879999999999999449e-01,3.500000000000000333e-02,9.879999999999999893e-01
9.989999999999999991e-01,3.762840879695589225e-01,9.909999999999999920e-01,-4.239999999999999880e-01,-1.330000000000000071e-01,-5.050000000000000044e-01,-8.479999999999999760e-01,-1.769999999999999907e-01,-8.669999999999999929e-01,6.670000000000000373e-01
8.279999999999999583e-01,-1.001894585801295978e+00,4.889999999999999902e-01,8.619999999999999885e-01,1.630000000000000060e-01,4.339999999999999969e-01,5.070000000000000062e-01,-9.310000000000000497e-01,2.230000000000000038e-01,-7.009999999999999565e-01
-6.740000000000000435e-01,-1.001945741254706812e+00,7.540000000000000036e-01,-1.069999999999999979e-01,-7.599999999999999811e-02,-8.080000000000000515e-01,7.799999999999999989e-02,6.229999999999999982e-01,1.209999999999999964e-01,1.859999999999999987e-01
3.539999999999999813e-01,-6.818198298497362142e-01,-6.850000000000000533e-01,-7.259999999999999787e-01,-7.459999999999999964e-01,-2.630000000000000115e-01,1.280000000000000027e-01,-7.489999999999999991e-01,1.330000000000000071e-01,-5.829999999999999627e-01
9.959999999999999964e-01,9.347412814439062245e-01,-4.899999999999999911e-01,6.059999999999999831e-01,-1.209999999999999964e-01,1.120000000000000023e-01,9.160000000000000364e-01,4.919999999999999929e-01,-7.299999999999999822e-01,-5.620000000000000551e-01
9.589999999999999636e-01,-1.001698378659152899e+00,-4.869999999999999885e-01,-7.900000000000000078e-02,-5.280000000000000249e-01,-7.820000000000000284e-01,-4.329999999999999960e-01,9.110000000000000320e-01,-3.870000000000000107e-01,-5.819999999999999618e-01
-4.829999999999999849e-01,-1.001065249985550132e+00,-7.169999999999999707e-01,6.760000000000000453e-01,5.679999999999999494e-01,-7.790000000000000258e-01,7.900000000000000355e-01,-7.690000000000000169e-01,-5.310000000000000275e-01,-6.209999999999999964e-01
-6.370000000000000107e-01,-1.001456964579376940e+00,7.799999999999999989e-02,4.889999999999999902e-01,4.219999999999999862e-01,-5.989999999999999769e-01,-7.860000000000000320e-01,1.299999999999999940e-02,-5.839999999999999636e-01,1.200000000000000025e-02
-1.559999999999999998e-01,9.754244111646211968e-01,2.039999999999999869e-01,6.079999999999999849e-01,-6.969999999999999529e-01,-3.920000000000000151e-01,7.189999999999999725e-01,6.959999999999999520e-01,5.540000000000000480e-01,-3.890000000000000124e-01
3.529999999999999805e-01,-2.353263143522592582e-01,7.419999999999999929e-01,-8.599999999999999312e-02,2.250000000000000056e-01,-9.050000000000000266e-01,2.489999999999999991e-01,-3.119999999999999996e-01,-5.310000000000000275e-01,-9.589999999999999636e-01
4.329999999999999960e-01,-1.001047236620968173e+00,1.459999999999999909e-01,9.779999999999999805e-01,-1.229999999999999982e-01,-8.999999999999999320e-03,1.000000000000000056e-01,1.869999999999999996e-01,-9.040000000000000258e-01,-9.979999999999999982e-01
-5.230000000000000204e-01,-9.487383422535577981e-01,-4.800000000000000100e-02,8.719999999999999973e-01,-4.729999999999999760e-01,2.999999999999999889e-01,-5.999999999999999778e-02,9.409999999999999476e-01,5.170000000000000151e-01,-6.590000000000000302e-01
6.800000000000000488e-01,-1.001029923130606125e+00,-6.580000000000000293e-01,7.439999999999999947e-01,-8.999999999999999667e-02,-2.730000000000000204e-01,-8.199999999999999512e-01,7.800000000000000266e-01,5.719999999999999529e-01,9.130000000000000338e-01
-1.700000000000000122e-01,-1.001283444847556270e+00,-8.349999999999999645e-01,1.469999999999999918e-01,-6.370000000000000107e-01,9.350000000000000533e-01,-9.240000000000000435e-01,-7.099999999999999367e-02,-3.900000000000000133e-01,2.379999999999999893e-01
9.070000000000000284e-01,2.337675352624586922e-01,1.239999999999999991e-01,-6.109999999999999876e-01,-4.689999999999999725e-01,-2.429999999999999938e-01,3.170000000000000040e-01,9.829999999999999849e-01,-7.720000000000000195e-01,-5.240000000000000213e-01
2.610000000000000098e-01,-1.001743086251279946e+00,8.040000000000000480e-01,4.399999999999999745e-02,-5.839999999999999636e-01,-9.500000000000000111e-02,3.000000000000000062e-03,-6.139999999999999902e-01,-8.780000000000000027e-01,5.200000000000000178e-01
-4.299999999999999656e-02,-4.201258729229129241e-01,8.120000000000000551e-01,-8.770000000000000018e-01,-1.640000000000000069e-01,-3.569999999999999840e-01,1.459999999999999909e-01,-6.710000000000000409e-01,-5.889999999999999680e-01,3.629999999999999893e-01
-1.260000000000000009e-01,-1.001073778121036373e+00,3.400000000000000244e-02,1.690000000000000113e-01,2.129999999999999949e-01,7.860000000000000320e-01,6.640000000000000346e-01,5.500000000000000444e-01,3.280000000000000138e-01,-7.599999999999999811e-02
